2950288
STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,DAPR,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08,WT09,WT11
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-02-08,9.17,,,2237,0.29,,,,43,32,,300,290,,,17,23.9,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-02-09,6.93,,,405,0,,,,39,28,,280,270,,,14.1,21,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-02-10,6.71,,,1251,0,,,,50,27,,210,220,,,17,30,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-02-11,7.83,,,1434,0,,,,49,27,,180,200,,,17,23,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-02-12,8.5,,,120,0,,,,53,39,,210,190,,,16.1,25.1,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-02-13,9.84,,,2317,0.16,,,,39,25,,340,340,,,19.9,25.9,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-02-14,13.2,,,1633,0.04,,,,25,13,,310,300,,,21,32,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-02-15,7.38,,,24,0,,,,26,11,,320,300,,,17,23,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-02-16,10.29,,,2308,0,,,,46,11,,190,200,,,21.9,31.1,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-02-17,13.42,,,2342,0.17,,,,53,45,,190,190,,,25.1,36,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-02-18,15.88,,,550,0.57,,,,56,24,,200,210,,,29.1,47,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-02-19,13.2,,,2040,0,,,,40,17,,320,290,,,30,44.1,1,,,,,1,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-02-20,11.41,,,2,0,,,,36,17,,310,310,,,25.9,40,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-02-21,7.16,,,42,0,,,,48,35,,190,220,,,14.1,25.9,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-02-22,9.84,,,2224,0.75,,,,52,30,,180,180,,,23,36,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-02-23,11.41,,,2112,0,,,,63,33,,320,310,,,25.9,36,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-02-24,9.17,,,51,0,,,,33,27,,330,320,,,19.9,25.9,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-02-25,9.84,,,1557,1.02,,,,34,23,,340,320,,,18.1,25.9,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-02-26,7.38,,,440,0,,,,30,19,,340,330,,,16.1,21.9,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-02-27,8.5,,,2202,0,,,,39,21,,300,310,,,23.9,33.1,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-02-28,11.86,,,436,0,,,,31,22,,320,310,,,21.9,29.1,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-01,9.62,,,2152,0.03,,,,43,21,,180,170,,,19.9,27.1,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-02,7.38,,,738,0.01,,,,46,29,,310,310,,,16.1,21.9,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-03,13.87,,,834,0.08,,,,42,23,,330,320,,,23.9,36,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-04,8.5,,,43,0,,,,32,17,,330,330,,,18.1,25.9,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-05,4.92,,,1437,0,,,,40,21,,210,220,,,15,21.9,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-06,9.62,,,2321,0.09,,,,53,39,,210,210,,,14.1,25.1,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-07,8.72,,,2355,0.01,,,,58,47,,300,290,,,21.9,34,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-08,12.08,,,1006,0,,,,54,33,,320,320,,,29.1,42.1,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-09,6.71,,,1025,0.33,,,,39,29,,180,190,,,16.1,21.9,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-10,4.25,,,1626,0,,,,48,27,,180,180,,,14.1,17,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-11,5.59,,,1359,0,,,,50,28,,180,170,,,16.1,19.9,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-12,13.42,,,2309,0.64,,,,49,23,,330,320,,,32,42.1,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-13,14.09,,,16,0,,,,36,21,,290,290,,,29.1,45,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-14,6.93,,,1441,0,,,,48,28,,210,210,,,17,28,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-15,6.04,,,9,0,,,,56,41,,190,220,,,12.1,17,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-16,5.82,,,1541,0,,,,53,32,,160,150,,,14.1,18.1,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-17,6.26,,,1157,0.13,,,,55,39,,140,140,,,16.1,21,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-18,6.49,,,207,0,,,,64,41,,350,340,,,13,18.1,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-19,9.62,,,908,0.29,,,,55,41,,150,140,,,21,31.1,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-20,7.16,,,1811,0.01,,,,61,44,,310,310,,,18.1,25.9,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-21,13.42,,,1802,0,,,,59,42,,300,310,,,23.9,34,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-22,11.86,,,1421,0,,,,52,36,,330,320,,,25.9,36,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-23,8.05,,,19,0,,,,44,32,,350,360,,,16.1,23,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-24,10.51,,,600,1.18,,,,46,37,,100,120,,,21.9,30,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-25,6.71,,,1457,0.15,,,,53,39,,20,200,,,16.1,21,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-26,6.04,,,1811,0.01,,,,52,40,,190,230,,,16.1,21,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-27,10.51,,,2246,0,,,,49,30,,300,300,,,21.9,31.1,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-28,17,,,1536,0,,,,32,20,,300,310,,,23,33.1,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-29,14.99,,,1056,0,,,,38,18,,320,310,,,21.9,30,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-30,10.51,,,815,0,,,,51,28,,320,320,,,21,25.9,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-03-31,12.53,,,2051,0.7,,,,56,40,,180,180,,,23.9,33.1,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-04-01,11.63,,,2300,0.03,,,,58,39,,290,270,,,23,36,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-04-02,10.07,,,717,0,,,,53,34,,310,310,,,21.9,32,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-04-03,4.7,,,2316,0.03,,,,48,34,,150,350,,,13,17,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-04-04,8.95,,,832,0,,,,56,38,,330,330,,,19.9,27.1,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-04-05,5.37,,,1640,0,,,,54,33,,210,200,,,14.1,23,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-04-06,11.41,,,739,0.66,,,,47,40,,40,90,,,19.9,27.1,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-04-07,12.75,,,2315,0.04,,,,52,41,,100,100,,,25.1,40.9,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-04-08,9.62,,,108,0.54,,,,62,46,,100,120,,,23.9,36,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-04-09,8.95,,,1340,0,,,,55,43,,180,220,,,21.9,29.1,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-04-10,12.3,,,1536,0,,,,55,40,,320,290,,,19.9,30,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-04-11,10.51,,,232,0,,,,55,39,,320,330,,,18.1,25.1,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-04-12,5.59,,,1241,0.04,,,,66,45,,330,330,,,15,19,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-04-13,6.49,,,1306,0,,,,63,38,,180,190,,,15,19.9,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-04-14,6.26,,,2048,0,,,,61,47,,20,20,,,17,21.9,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-04-15,9.17,,,1227,0.08,,,,65,46,,200,320,,,18.1,27.1,,,,,,,,
USW00014787,"NEWPORT STATE AIRPORT, RI US",41.52991,-71.28331,45.1,2022-04-16,11.63,,,1425,0.11,,,,60,44,,210,190,,,21.9,33.1,1,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-01,,,,,0.05,,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-02,,,,,0.52,,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-03,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-04,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-05,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-06,,,,,0.4,,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-08,,,,,,,4.1,,,,,,,0.4,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-09,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-10,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-13,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-14,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-16,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-17,,,,,0.88,,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-18,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-21,,,,,0.14,,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-23,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-24,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-25,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-26,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-27,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-28,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-29,,,,,,6.5,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-01-31,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-02-01,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-02-02,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-02-04,,,,,0.27,,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-02-06,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-02-07,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-02-08,,,,,0.73,,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-02-09,,,,,0.02,,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-02-10,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-02-11,,,,,0.02,,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-02-12,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-02-15,,,,,0,0,7.5,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-02-16,,,,,0,0,6,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-02-18,,,,,0.67,,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-02-19,,,,,0.07,,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-02-21,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-02-22,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-02-23,,,,,0.6,,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-02-24,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RINW0019,"PORTSMOUTH 2.3 S, RI US",41.567425,-71.247846,52.4,2022-02-25,,,,,,0.8,,,,,,,,,,,,,,,,,,,
US1RINW0011,"TIVERTON 0.8 SSW, RI US",41.643162,-71.206777,32.9,2022-01-01,,,,,0.04,0,0,,,,,,,0,0,,,,,,,,,,
US1RINW0011,"TIVERTON 0.8 SSW, RI US",41.643162,-71.206777,32.9,2022-01-02,,,,,0.48,0,0,,,,,,,0,0,,,,,,,,,,
US1RINW0011,"TIVERTON 0.8 SSW, RI US",41.643162,-71.206777,32.9,2022-01-03,,,,,0.02,0,0,,,,,,,0,0,,,,,,,,,,
US1RINW0011,"TIVERTON 0.8 SSW, RI US",41.643162,-71.206777,32.9,2022-01-04,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RINW0011,"TIVERTON 0.8 SSW, RI US",41.643162,-71.206777,32.9,2022-01-05,,,,,0,0,0,,,,,,,0,0,,,,,,,,,,
US1RINW0011,"TIVERTON 0.8 SSW, RI US",41.643162,-71.206777,32.9,2022-01-06,,,,,0.46,0,0,,,,,,,0,0,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-01,,,,,0.02,,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-06,,5,0.81,,,,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-07,,,,,0.15,,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-08,,,,,0.19,,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-09,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-10,,,,,0.17,,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-11,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-12,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-13,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-14,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-15,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-16,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-17,,,,,0.93,,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-18,,,,,0.39,,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-19,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-20,,,,,0.04,,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-21,,,,,0.07,,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-22,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-23,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-24,,,,,0,,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-25,,,,,0.05,,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-26,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-27,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-28,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-29,,,,,0.37,,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-30,,,,,0.95,,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-01-31,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-02-01,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-02-02,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-02-03,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-02-04,,,,,0.26,,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-02-05,,,,,1.49,,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-02-06,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-02-07,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-02-08,,,,,1.47,,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-02-09,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-02-10,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-02-11,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-02-12,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-02-13,,,,,0.03,,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-02-14,,,,,0.51,,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-02-15,,,,,0.01,,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-02-16,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-02-17,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-02-18,,,,,1.01,,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-02-19,,,,,0.03,,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-02-20,,,,,0.01,,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-02-21,,,,,0,0,,,,,,,,,,,,,,,,,,,
US1RIKN0017,"EAST GREENWICH 1.2 NNE, RI US",41.649323,-71.503202,66.4,2022-02-22,,,,,0,0,,,,,,,,,,,,,,,,,,,
